,Unnamed: 0,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score,ParameterName,Parameter
379,63,Industrial_Estate,84.31645569620254,ROOTSIFT,0.5443037974683544,0.0064554871640894,0.9935445128359104,0.0064554871640894,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
380,64,Industrial_Estate,101.26582278481013,ROOTSIFT,0.5063291139240507,0.005,0.995,0.005,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
381,65,Industrial_Estate,86.46835443037975,ROOTSIFT,1.0126582278481011,0.0117113160591421,0.9882886839408578,0.0117113160591421,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
382,66,Industrial_Estate,79.73417721518987,ROOTSIFT,0.9620253164556962,0.0120654072074932,0.9879345927925068,0.0120654072074932,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
383,67,Industrial_Estate,101.26582278481013,ROOTSIFT,3.430379746835443,0.033875,0.966125,0.0338749999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
384,68,Industrial_Estate,101.27848101265825,ROOTSIFT,6.39240506329114,0.0631171103612048,0.9368828896387952,0.0631171103612048,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
385,69,Industrial_Estate,101.26582278481013,ROOTSIFT,4.873417721518988,0.048125,0.951875,0.0481249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
386,70,Industrial_Estate,101.26582278481013,ROOTSIFT,0.0759493670886076,0.00075,0.99925,0.00075,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
387,71,Industrial_Estate,101.26582278481013,ROOTSIFT,16.240506329113924,0.160375,0.839625,0.160375,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
388,72,Industrial_Estate,101.26582278481013,ROOTSIFT,4.89873417721519,0.048375,0.951625,0.0483749999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
389,73,Industrial_Estate,101.26582278481013,ROOTSIFT,6.569620253164557,0.064875,0.935125,0.064875,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
390,74,Industrial_Estate,101.26582278481013,ROOTSIFT,4.430379746835443,0.04375,0.95625,0.0437499999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
391,75,Industrial_Estate,101.27848101265825,ROOTSIFT,8.037974683544304,0.0793650793650793,0.9206349206349206,0.0793650793650793,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
392,76,Industrial_Estate,101.26582278481013,ROOTSIFT,5.886075949367089,0.058125,0.941875,0.0581249999999999,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
393,77,Industrial_Estate,101.26582278481013,ROOTSIFT,8.60759493670886,0.0849999999999999,0.915,0.085,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
394,78,Industrial_Estate,101.26582278481013,ROOTSIFT,9.708860759493673,0.095875,0.904125,0.095875,E,"ROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
395,0,Industrial_Estate,101.26582278481013,ROOTSIFT,0.3164556962025316,0.003125,0.996875,0.003125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
396,1,Industrial_Estate,101.27848101265825,ROOTSIFT,3.5063291139240507,0.034620672415948,0.965379327584052,0.034620672415948,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
397,2,Industrial_Estate,101.26582278481013,ROOTSIFT,6.39240506329114,0.063125,0.936875,0.063125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
398,3,Industrial_Estate,101.27848101265825,ROOTSIFT,4.2405063291139244,0.0418697662792151,0.9581302337207848,0.0418697662792151,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
399,4,Industrial_Estate,101.26582278481013,ROOTSIFT,0.2278481012658227,0.00225,0.99775,0.0022499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
400,5,Industrial_Estate,74.0632911392405,ROOTSIFT,2.835443037974684,0.0382840540078619,0.961715945992138,0.0382840540078619,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
401,6,Industrial_Estate,65.49367088607595,ROOTSIFT,0.8734177215189873,0.0133359103208349,0.986664089679165,0.0133359103208349,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
402,7,Industrial_Estate,83.87341772151899,ROOTSIFT,0.7215189873417721,0.0086024750980984,0.9913975249019016,0.0086024750980983,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
403,8,Industrial_Estate,101.26582278481013,ROOTSIFT,0.6075949367088608,0.006,0.994,0.006,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
404,9,Industrial_Estate,53.03797468354431,ROOTSIFT,0.4810126582278481,0.0090692124105011,0.9909307875894988,0.0090692124105011,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
405,10,Industrial_Estate,50.48101265822785,ROOTSIFT,0.4810126582278481,0.0095285857572718,0.9904714142427282,0.0095285857572717,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
406,11,Industrial_Estate,66.92405063291139,ROOTSIFT,3.518987341772152,0.0525818044259504,0.9474181955740496,0.0525818044259504,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
407,12,Industrial_Estate,73.74683544303798,ROOTSIFT,7.6835443037974684,0.1041881222107792,0.8958118777892207,0.1041881222107792,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
408,13,Industrial_Estate,81.36708860759494,ROOTSIFT,2.7088607594936707,0.0332918481642812,0.9667081518357188,0.0332918481642812,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
409,14,Industrial_Estate,64.0126582278481,ROOTSIFT,3.810126582278481,0.0595214554083448,0.9404785445916553,0.0595214554083448,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
410,15,Industrial_Estate,65.11392405063292,ROOTSIFT,0.3924050632911392,0.0060264385692068,0.9939735614307932,0.0060264385692068,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
411,16,Industrial_Estate,51.77215189873418,ROOTSIFT,2.0,0.0386308068459657,0.9613691931540342,0.0386308068459657,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
412,17,Industrial_Estate,81.18987341772151,ROOTSIFT,3.3797468354430378,0.0416276894293732,0.9583723105706268,0.0416276894293732,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
413,18,Industrial_Estate,96.53164556962024,ROOTSIFT,1.4683544303797469,0.015211119853134,0.984788880146866,0.015211119853134,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
414,19,Industrial_Estate,78.58227848101266,ROOTSIFT,1.8860759493670889,0.0240012886597938,0.9759987113402062,0.0240012886597938,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
415,20,Industrial_Estate,88.35443037974683,ROOTSIFT,0.8481012658227848,0.0095988538681948,0.9904011461318052,0.0095988538681948,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
416,21,Industrial_Estate,101.26582278481013,ROOTSIFT,2.7721518987341773,0.027375,0.972625,0.027375,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
417,22,Industrial_Estate,101.26582278481013,ROOTSIFT,7.949367088607595,0.0785,0.9215,0.0785,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
418,23,Industrial_Estate,101.26582278481013,ROOTSIFT,2.2911392405063293,0.022625,0.977375,0.022625,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
419,24,Industrial_Estate,101.26582278481013,ROOTSIFT,5.759493670886076,0.0568749999999999,0.943125,0.056875,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
420,25,Industrial_Estate,101.26582278481013,ROOTSIFT,4.291139240506329,0.0423749999999999,0.957625,0.0423749999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
421,26,Industrial_Estate,101.26582278481013,ROOTSIFT,3.1012658227848102,0.030625,0.969375,0.030625,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
422,27,Industrial_Estate,101.26582278481013,ROOTSIFT,1.5822784810126582,0.015625,0.984375,0.015625,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
423,28,Industrial_Estate,101.26582278481013,ROOTSIFT,8.810126582278482,0.087,0.913,0.087,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
424,29,Industrial_Estate,101.26582278481013,ROOTSIFT,2.240506329113924,0.022125,0.977875,0.022125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
425,30,Industrial_Estate,101.26582278481013,ROOTSIFT,4.873417721518988,0.048125,0.951875,0.0481249999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
426,31,Industrial_Estate,101.26582278481013,ROOTSIFT,16.759493670886076,0.1655,0.8345,0.1655,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
427,32,Industrial_Estate,101.26582278481013,ROOTSIFT,2.278481012658228,0.0225,0.9775,0.0225,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
428,33,Industrial_Estate,101.26582278481013,ROOTSIFT,5.1645569620253164,0.051,0.949,0.051,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
429,34,Industrial_Estate,101.26582278481013,ROOTSIFT,3.721518987341772,0.03675,0.96325,0.0367499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
430,35,Industrial_Estate,101.26582278481013,ROOTSIFT,5.468354430379747,0.054,0.946,0.054,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
431,36,Industrial_Estate,91.45569620253164,ROOTSIFT,4.6455696202531644,0.050795847750865,0.9492041522491348,0.050795847750865,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
432,37,Industrial_Estate,92.73417721518987,ROOTSIFT,5.759493670886076,0.0621075621075621,0.937892437892438,0.062107562107562,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
433,38,Industrial_Estate,101.26582278481013,ROOTSIFT,8.873417721518987,0.087625,0.912375,0.087625,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
434,39,Industrial_Estate,90.36708860759494,ROOTSIFT,6.253164556962025,0.069197366577952,0.930802633422048,0.069197366577952,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
435,40,Industrial_Estate,101.26582278481013,ROOTSIFT,1.3164556962025316,0.013,0.987,0.0129999999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
436,41,Industrial_Estate,101.26582278481013,ROOTSIFT,0.6075949367088608,0.006,0.994,0.006,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
437,42,Industrial_Estate,101.26582278481013,ROOTSIFT,0.4430379746835443,0.0043749999999999,0.995625,0.004375,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
438,43,Industrial_Estate,101.26582278481013,ROOTSIFT,7.670886075949367,0.07575,0.92425,0.07575,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
439,44,Industrial_Estate,101.26582278481013,ROOTSIFT,8.544303797468354,0.0843749999999999,0.915625,0.084375,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
440,45,Industrial_Estate,101.26582278481013,ROOTSIFT,1.3417721518987342,0.01325,0.98675,0.0132499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
441,46,Industrial_Estate,101.26582278481013,ROOTSIFT,5.582278481012659,0.055125,0.944875,0.055125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
442,47,Industrial_Estate,101.26582278481013,ROOTSIFT,4.468354430379747,0.044125,0.955875,0.0441249999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
443,48,Industrial_Estate,101.29113924050633,ROOTSIFT,9.430379746835444,0.0931017245688577,0.9068982754311422,0.0931017245688577,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
444,49,Industrial_Estate,101.26582278481013,ROOTSIFT,5.075949367088608,0.050125,0.949875,0.050125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
445,50,Industrial_Estate,101.26582278481013,ROOTSIFT,0.3164556962025316,0.003125,0.996875,0.003125,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
446,51,Industrial_Estate,74.60759493670886,ROOTSIFT,1.8734177215189876,0.0251102816423481,0.9748897183576518,0.0251102816423481,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
447,52,Industrial_Estate,91.0759493670886,ROOTSIFT,0.4430379746835443,0.0048644892286309,0.995135510771369,0.004864489228631,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
448,53,Industrial_Estate,101.26582278481013,ROOTSIFT,0.9873417721518988,0.00975,0.99025,0.0097499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
449,54,Industrial_Estate,74.0506329113924,ROOTSIFT,1.2531645569620251,0.0169230769230769,0.9830769230769232,0.0169230769230768,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
450,55,Industrial_Estate,44.25316455696203,ROOTSIFT,1.0759493670886076,0.0243135011441647,0.9756864988558354,0.0243135011441647,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
451,56,Industrial_Estate,59.16455696202532,ROOTSIFT,5.7215189873417724,0.0967051775780915,0.9032948224219084,0.0967051775780916,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
452,57,Industrial_Estate,72.0,ROOTSIFT,6.6835443037974684,0.0928270042194092,0.9071729957805906,0.0928270042194093,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
453,58,Industrial_Estate,83.54430379746836,ROOTSIFT,9.962025316455696,0.1192424242424242,0.8807575757575757,0.1192424242424242,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
454,59,Industrial_Estate,92.24050632911391,ROOTSIFT,8.025316455696203,0.0870042541512282,0.912995745848772,0.0870042541512281,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
455,60,Industrial_Estate,78.72151898734177,ROOTSIFT,2.0253164556962027,0.0257276089403441,0.974272391059656,0.0257276089403441,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
456,61,Industrial_Estate,59.0126582278481,ROOTSIFT,1.4936708860759491,0.0253110253110253,0.9746889746889748,0.0253110253110252,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
457,62,Industrial_Estate,53.9240506329114,ROOTSIFT,0.4050632911392405,0.0075117370892018,0.992488262910798,0.0075117370892019,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
458,63,Industrial_Estate,84.31645569620254,ROOTSIFT,0.6835443037974683,0.0081068908572286,0.9918931091427714,0.0081068908572286,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
459,64,Industrial_Estate,101.26582278481013,ROOTSIFT,0.9367088607594936,0.00925,0.99075,0.0092499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
460,65,Industrial_Estate,86.46835443037975,ROOTSIFT,1.0,0.0115649246084028,0.9884350753915973,0.0115649246084028,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
461,66,Industrial_Estate,79.73417721518987,ROOTSIFT,1.3417721518987342,0.0168280679472932,0.9831719320527068,0.0168280679472932,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
462,67,Industrial_Estate,101.26582278481013,ROOTSIFT,3.2278481012658227,0.031875,0.968125,0.0318749999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
463,68,Industrial_Estate,101.27848101265825,ROOTSIFT,6.151898734177215,0.0607424071991001,0.9392575928009,0.0607424071991,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
464,69,Industrial_Estate,101.26582278481013,ROOTSIFT,4.79746835443038,0.047375,0.952625,0.0473749999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
465,70,Industrial_Estate,101.26582278481013,ROOTSIFT,0.0759493670886076,0.00075,0.99925,0.00075,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
466,71,Industrial_Estate,101.26582278481013,ROOTSIFT,15.455696202531646,0.152625,0.8473750000000001,0.1526249999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
467,72,Industrial_Estate,101.26582278481013,ROOTSIFT,4.455696202531645,0.044,0.956,0.0439999999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
468,73,Industrial_Estate,101.26582278481013,ROOTSIFT,5.784810126582278,0.0571249999999999,0.942875,0.0571249999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
469,74,Industrial_Estate,101.26582278481013,ROOTSIFT,4.594936708860759,0.045375,0.954625,0.0453749999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
470,75,Industrial_Estate,101.27848101265825,ROOTSIFT,8.582278481012658,0.0847394075740532,0.9152605924259468,0.0847394075740532,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
471,76,Industrial_Estate,101.26582278481013,ROOTSIFT,5.835443037974684,0.057625,0.942375,0.057625,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
472,77,Industrial_Estate,101.26582278481013,ROOTSIFT,8.430379746835444,0.08325,0.91675,0.0832499999999999,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
473,78,Industrial_Estate,101.26582278481013,ROOTSIFT,9.151898734177216,0.090375,0.909625,0.090375,F,"ENHANCEROOTSIFT(nfeatures=8000, contrastThreshold =0.08, edgeThreshold=10)"
