,Dataset,Number of Keypoints,Detector/Descriptor
272,Industrial_Estate,411.92035398230087,FAST+SIFT
273,Industrial_Estate,407.61061946902663,FAST+SIFT
274,Industrial_Estate,157.3805309734513,FAST+SIFT
275,Industrial_Estate,83.19469026548674,FAST+SIFT
276,Industrial_Estate,152.19469026548668,FAST+SIFT
277,Industrial_Estate,165.424778761062,FAST+SIFT
278,Industrial_Estate,81.23893805309734,FAST+SIFT
279,Industrial_Estate,48.831858407079636,FAST+SIFT
280,Industrial_Estate,73.31858407079645,FAST+SIFT
281,Industrial_Estate,59.99115044247787,FAST+SIFT
282,Industrial_Estate,131.43362831858408,FAST+SIFT
283,Industrial_Estate,86.46902654867256,FAST+SIFT
284,Industrial_Estate,116.46902654867256,FAST+SIFT
285,Industrial_Estate,74.95575221238937,FAST+SIFT
286,Industrial_Estate,58.24778761061947,FAST+SIFT
287,Industrial_Estate,20.884955752212385,FAST+SIFT
288,Industrial_Estate,19.02654867256637,FAST+SIFT
289,Industrial_Estate,56.61946902654867,FAST+SIFT
290,Industrial_Estate,93.5132743362832,FAST+SIFT
291,Industrial_Estate,42.76991150442477,FAST+SIFT
292,Industrial_Estate,189.78761061946904,FAST+SIFT
293,Industrial_Estate,117.95575221238937,FAST+SIFT
294,Industrial_Estate,631.1592920353983,FAST+SIFT
295,Industrial_Estate,323.42477876106193,FAST+SIFT
296,Industrial_Estate,753.5486725663718,FAST+SIFT
297,Industrial_Estate,66.98230088495575,FAST+SIFT
298,Industrial_Estate,760.070796460177,FAST+SIFT
299,Industrial_Estate,678.2035398230089,FAST+SIFT
300,Industrial_Estate,962.4690265486727,FAST+SIFT
301,Industrial_Estate,922.6460176991153,FAST+SIFT
302,Industrial_Estate,785.4424778761063,FAST+SIFT
303,Industrial_Estate,774.8672566371681,FAST+SIFT
304,Industrial_Estate,703.8849557522124,FAST+SIFT
305,Industrial_Estate,265.85840707964604,FAST+SIFT
306,Industrial_Estate,129.83185840707964,FAST+SIFT
307,Industrial_Estate,18.00884955752212,FAST+SIFT
308,Industrial_Estate,50.63716814159292,FAST+SIFT
309,Industrial_Estate,48.212389380530965,FAST+SIFT
310,Industrial_Estate,46.743362831858406,FAST+SIFT
311,Industrial_Estate,29.530973451327434,FAST+SIFT
312,Industrial_Estate,28.088495575221238,FAST+SIFT
313,Industrial_Estate,45.76106194690266,FAST+SIFT
314,Industrial_Estate,175.34513274336285,FAST+SIFT
315,Industrial_Estate,254.33628318584067,FAST+SIFT
316,Industrial_Estate,66.42477876106193,FAST+SIFT
317,Industrial_Estate,166.79646017699116,FAST+SIFT
318,Industrial_Estate,213.07964601769908,FAST+SIFT
319,Industrial_Estate,340.0619469026549,FAST+SIFT
320,Industrial_Estate,104.16814159292036,FAST+SIFT
321,Industrial_Estate,143.84070796460173,FAST+SIFT
322,Industrial_Estate,14.778761061946902,FAST+SIFT
323,Industrial_Estate,98.53097345132744,FAST+SIFT
324,Industrial_Estate,108.93805309734512,FAST+SIFT
325,Industrial_Estate,124.8849557522124,FAST+SIFT
326,Industrial_Estate,229.7964601769912,FAST+SIFT
327,Industrial_Estate,430.4778761061947,FAST+SIFT
328,Industrial_Estate,663.9469026548672,FAST+SIFT
329,Industrial_Estate,992.7079646017698,FAST+SIFT
330,Industrial_Estate,374.50442477876106,FAST+SIFT
331,Industrial_Estate,225.73451327433628,FAST+SIFT
332,Industrial_Estate,244.2920353982301,FAST+SIFT
