,Dataset,Number of Keypoints,Detector/Descriptor
153,Industrial_Estate,176.99115044247787,ORB
154,Industrial_Estate,176.99115044247787,ORB
155,Industrial_Estate,176.99115044247787,ORB
156,Industrial_Estate,176.99115044247787,ORB
157,Industrial_Estate,176.99115044247787,ORB
158,Industrial_Estate,176.99115044247787,ORB
159,Industrial_Estate,176.99115044247787,ORB
160,Industrial_Estate,176.99115044247787,ORB
161,Industrial_Estate,176.99115044247787,ORB
162,Industrial_Estate,176.99115044247787,ORB
163,Industrial_Estate,176.99115044247787,ORB
164,Industrial_Estate,176.99115044247787,ORB
165,Industrial_Estate,176.99115044247787,ORB
166,Industrial_Estate,176.99115044247787,ORB
167,Industrial_Estate,176.99115044247787,ORB
168,Industrial_Estate,176.99115044247787,ORB
169,Industrial_Estate,176.99115044247787,ORB
170,Industrial_Estate,176.99115044247787,ORB
171,Industrial_Estate,176.99115044247787,ORB
172,Industrial_Estate,176.99115044247787,ORB
173,Industrial_Estate,176.99115044247787,ORB
174,Industrial_Estate,176.99115044247787,ORB
175,Industrial_Estate,176.99115044247787,ORB
176,Industrial_Estate,176.99115044247787,ORB
177,Industrial_Estate,176.99115044247787,ORB
178,Industrial_Estate,176.99115044247787,ORB
179,Industrial_Estate,176.99115044247787,ORB
180,Industrial_Estate,176.99115044247787,ORB
181,Industrial_Estate,176.99115044247787,ORB
182,Industrial_Estate,176.99115044247787,ORB
183,Industrial_Estate,176.99115044247787,ORB
184,Industrial_Estate,176.99115044247787,ORB
185,Industrial_Estate,176.99115044247787,ORB
186,Industrial_Estate,176.99115044247787,ORB
187,Industrial_Estate,176.99115044247787,ORB
188,Industrial_Estate,176.99115044247787,ORB
189,Industrial_Estate,176.99115044247787,ORB
190,Industrial_Estate,176.99115044247787,ORB
191,Industrial_Estate,176.99115044247787,ORB
192,Industrial_Estate,176.99115044247787,ORB
193,Industrial_Estate,176.99115044247787,ORB
194,Industrial_Estate,176.99115044247787,ORB
195,Industrial_Estate,176.99115044247787,ORB
196,Industrial_Estate,176.99115044247787,ORB
197,Industrial_Estate,176.99115044247787,ORB
198,Industrial_Estate,176.99115044247787,ORB
199,Industrial_Estate,176.99115044247787,ORB
200,Industrial_Estate,176.99115044247787,ORB
201,Industrial_Estate,176.99115044247787,ORB
202,Industrial_Estate,176.99115044247787,ORB
203,Industrial_Estate,176.99115044247787,ORB
204,Industrial_Estate,176.99115044247787,ORB
205,Industrial_Estate,176.99115044247787,ORB
206,Industrial_Estate,176.99115044247787,ORB
207,Industrial_Estate,176.99115044247787,ORB
208,Industrial_Estate,176.99115044247787,ORB
209,Industrial_Estate,176.99115044247787,ORB
210,Industrial_Estate,176.99115044247787,ORB
211,Industrial_Estate,176.99115044247787,ORB
212,Industrial_Estate,176.99115044247787,ORB
213,Industrial_Estate,176.99115044247787,ORB
214,Industrial_Estate,176.99115044247787,ORB
215,Industrial_Estate,176.99115044247787,ORB
216,Industrial_Estate,176.99115044247787,ORB
217,Industrial_Estate,176.99115044247787,ORB
218,Industrial_Estate,176.99115044247787,ORB
219,Industrial_Estate,176.99115044247787,ORB
220,Industrial_Estate,176.99115044247787,ORB
221,Industrial_Estate,176.99115044247787,ORB
222,Industrial_Estate,176.99115044247787,ORB
223,Industrial_Estate,176.99115044247787,ORB
224,Industrial_Estate,176.99115044247787,ORB
225,Industrial_Estate,176.99115044247787,ORB
226,Industrial_Estate,328.7522123893805,AKAZE
227,Industrial_Estate,189.30973451327444,AKAZE
228,Industrial_Estate,309.25663716814165,AKAZE
229,Industrial_Estate,441.5132743362832,AKAZE
230,Industrial_Estate,406.01769911504425,AKAZE
231,Industrial_Estate,366.4159292035398,AKAZE
232,Industrial_Estate,649.3097345132742,AKAZE
233,Industrial_Estate,1412.6725663716811,AKAZE
234,Industrial_Estate,1804.566371681416,AKAZE
235,Industrial_Estate,1936.6814159292035,AKAZE
236,Industrial_Estate,1833.716814159292,AKAZE
237,Industrial_Estate,1333.7522123893805,AKAZE
238,Industrial_Estate,1172.6725663716811,AKAZE
239,Industrial_Estate,1195.8938053097345,AKAZE
240,Industrial_Estate,375.68141592920335,AKAZE
241,Industrial_Estate,674.6194690265488,AKAZE
242,Industrial_Estate,1212.3893805309735,AKAZE
243,Industrial_Estate,1706.7964601769904,AKAZE
244,Industrial_Estate,1778.3893805309735,AKAZE
245,Industrial_Estate,1754.6725663716811,AKAZE
246,Industrial_Estate,1107.283185840708,AKAZE
247,Industrial_Estate,357.9026548672566,AKAZE
248,Industrial_Estate,257.3805309734513,AKAZE
249,Industrial_Estate,323.2389380530973,AKAZE
250,Industrial_Estate,437.81415929203536,AKAZE
251,Industrial_Estate,288.4424778761062,AKAZE
252,Industrial_Estate,256.09734513274344,AKAZE
253,Industrial_Estate,333.70796460176985,AKAZE
254,Industrial_Estate,367.07964601769913,AKAZE
255,Industrial_Estate,371.8318584070797,AKAZE
256,Industrial_Estate,351.25663716814165,AKAZE
257,Industrial_Estate,310.3716814159293,AKAZE
258,Industrial_Estate,252.20353982300884,AKAZE
259,Industrial_Estate,313.2389380530973,AKAZE
260,Industrial_Estate,351.1327433628318,AKAZE
261,Industrial_Estate,320.7522123893805,AKAZE
262,Industrial_Estate,398.98230088495575,AKAZE
263,Industrial_Estate,446.7256637168142,AKAZE
264,Industrial_Estate,937.4690265486728,AKAZE
265,Industrial_Estate,1312.353982300885,AKAZE
266,Industrial_Estate,1327.9557522123896,AKAZE
267,Industrial_Estate,1311.1327433628321,AKAZE
268,Industrial_Estate,671.4336283185839,AKAZE
269,Industrial_Estate,486.84955752212403,AKAZE
270,Industrial_Estate,738.9026548672566,AKAZE
271,Industrial_Estate,962.2920353982304,AKAZE
272,Industrial_Estate,1327.7699115044247,AKAZE
273,Industrial_Estate,1392.6991150442475,AKAZE
274,Industrial_Estate,1080.4867256637172,AKAZE
275,Industrial_Estate,565.0884955752213,AKAZE
276,Industrial_Estate,565.1858407079646,AKAZE
277,Industrial_Estate,715.1681415929204,AKAZE
278,Industrial_Estate,424.43362831858406,AKAZE
279,Industrial_Estate,363.5929203539823,AKAZE
280,Industrial_Estate,479.6725663716812,AKAZE
281,Industrial_Estate,492.38938053097337,AKAZE
282,Industrial_Estate,598.9380530973451,AKAZE
283,Industrial_Estate,400.4424778761062,AKAZE
284,Industrial_Estate,531.7168141592922,AKAZE
285,Industrial_Estate,414.46902654867256,AKAZE
286,Industrial_Estate,330.92035398230087,AKAZE
287,Industrial_Estate,191.4424778761061,AKAZE
288,Industrial_Estate,182.15044247787608,AKAZE
289,Industrial_Estate,308.3805309734513,AKAZE
290,Industrial_Estate,440.3628318584072,AKAZE
291,Industrial_Estate,394.0530973451328,AKAZE
292,Industrial_Estate,427.0973451327434,AKAZE
293,Industrial_Estate,623.0796460176991,AKAZE
294,Industrial_Estate,1506.2477876106195,AKAZE
295,Industrial_Estate,1528.991150442478,AKAZE
296,Industrial_Estate,1888.4424778761065,AKAZE
297,Industrial_Estate,1305.6902654867254,AKAZE
298,Industrial_Estate,1813.2300884955755,AKAZE
299,Industrial_Estate,1577.9734513274334,AKAZE
300,Industrial_Estate,1971.6637168141592,AKAZE
301,Industrial_Estate,1852.097345132744,AKAZE
302,Industrial_Estate,1617.8672566371679,AKAZE
303,Industrial_Estate,1512.3716814159293,AKAZE
304,Industrial_Estate,1428.5132743362824,AKAZE
305,Industrial_Estate,1053.6194690265486,AKAZE
306,Industrial_Estate,765.6725663716818,AKAZE
307,Industrial_Estate,200.46017699115043,AKAZE
308,Industrial_Estate,409.74336283185835,AKAZE
309,Industrial_Estate,466.6371681415928,AKAZE
310,Industrial_Estate,387.31858407079653,AKAZE
311,Industrial_Estate,246.2920353982301,AKAZE
312,Industrial_Estate,165.59292035398232,AKAZE
313,Industrial_Estate,304.30088495575217,AKAZE
314,Industrial_Estate,537.8053097345131,AKAZE
315,Industrial_Estate,690.4159292035397,AKAZE
316,Industrial_Estate,520.7522123893805,AKAZE
317,Industrial_Estate,660.5840707964603,AKAZE
318,Industrial_Estate,630.9203539823009,AKAZE
319,Industrial_Estate,760.1504424778761,AKAZE
320,Industrial_Estate,545.141592920354,AKAZE
321,Industrial_Estate,519.8141592920354,AKAZE
322,Industrial_Estate,275.84070796460185,AKAZE
323,Industrial_Estate,557.2389380530974,AKAZE
324,Industrial_Estate,646.0973451327434,AKAZE
325,Industrial_Estate,673.4513274336282,AKAZE
326,Industrial_Estate,1152.0619469026547,AKAZE
327,Industrial_Estate,1443.8761061946902,AKAZE
328,Industrial_Estate,1444.070796460177,AKAZE
329,Industrial_Estate,1879.6637168141592,AKAZE
330,Industrial_Estate,1297.353982300885,AKAZE
331,Industrial_Estate,1250.4159292035401,AKAZE
332,Industrial_Estate,1125.8407079646015,AKAZE
333,Industrial_Estate,1015.3628318584067,AKAZE
334,Industrial_Estate,604.6902654867258,AKAZE
335,Industrial_Estate,652.8141592920354,AKAZE
336,Industrial_Estate,723.4424778761063,AKAZE
337,Industrial_Estate,436.6017699115045,AKAZE
338,Industrial_Estate,771.4424778761063,AKAZE
339,Industrial_Estate,8.849557522123892,STAR+BRIEF
340,Industrial_Estate,8.849557522123892,STAR+BRIEF
341,Industrial_Estate,8.849557522123892,STAR+BRIEF
342,Industrial_Estate,8.849557522123892,STAR+BRIEF
343,Industrial_Estate,8.849557522123892,STAR+BRIEF
344,Industrial_Estate,8.849557522123892,STAR+BRIEF
345,Industrial_Estate,8.849557522123892,STAR+BRIEF
346,Industrial_Estate,8.849557522123892,STAR+BRIEF
347,Industrial_Estate,8.849557522123892,STAR+BRIEF
348,Industrial_Estate,8.849557522123892,STAR+BRIEF
349,Industrial_Estate,8.849557522123892,STAR+BRIEF
350,Industrial_Estate,8.849557522123892,STAR+BRIEF
351,Industrial_Estate,8.849557522123892,STAR+BRIEF
352,Industrial_Estate,8.849557522123892,STAR+BRIEF
353,Industrial_Estate,8.849557522123892,STAR+BRIEF
354,Industrial_Estate,8.849557522123892,STAR+BRIEF
355,Industrial_Estate,8.849557522123892,STAR+BRIEF
